work_group_id	review_path	source_anchor	thread_count	claim_group_count	pull_request_count	merged_pull_request_threads	closed_pull_request_threads	open_pull_request_threads	current_threads	outdated_threads	oldest_thread_created_at	newest_thread_created_at	representative_thread_id	classification_state	next_action
work-r3v-native-recording-c-r3v-cmdexecutecommands-a0885c858438	src/amd/r300/vulkan/r3v_native_recording.c	r3v cmdexecutecommands	3	3	1	3	0	0	3	0	2026-08-26T01:38:27Z	2026-08-26T01:38:27Z	PRRT_kwDOR3YK5M6cTquQ	unassessed	inspect-current-main-and-history
work-r3v-native-object-lifetime-test-c-check-empty-secondary-execution-9717b63e587c	src/amd/r300/vulkan/tests/r3v_native_object_lifetime_test.c	check empty secondary execution const struct fixture f	2	2	2	1	1	0	2	0	2026-08-26T02:11:35Z	2026-08-26T02:12:15Z	PRRT_kwDOR3YK5M6cT_6c	unassessed	inspect-current-main-and-history
work-r3v-native-transfer-c-execute-copy-struct-r3v-native-device-173a4d8cd8e0	src/amd/r300/vulkan/r3v_native_transfer.c	execute copy struct r3v native device device	1	1	1	1	0	0	1	0	2026-08-26T02:12:15Z	2026-08-26T02:12:15Z	PRRT_kwDOR3YK5M6cUAYY	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-conformance-expands-by-executed-mechanism-e641571280bf	docs/hardware/r3v-current-program-status.md	conformance expands by executed mechanism and each rung opens only after	4	4	1	4	0	0	4	0	2026-08-26T02:15:52Z	2026-08-26T02:15:52Z	PRRT_kwDOR3YK5M6cUCrg	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-emit-cc69b2030358	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle emit into	5	5	2	5	0	0	5	0	2026-08-26T02:21:49Z	2026-08-26T04:57:57Z	PRRT_kwDOR3YK5M6cUGdH	unassessed	inspect-current-main-and-history
work-r3v-native-draw-c-record-draw-vkcommandbuffer-commandbuffer-const-struct-f597fcf01c71	src/amd/r300/vulkan/r3v_native_draw.c	record draw vkcommandbuffer commandbuffer const struct draw args args	3	3	2	3	0	0	3	0	2026-08-26T04:25:51Z	2026-08-26T06:29:15Z	PRRT_kwDOR3YK5M6cVXXY	unassessed	inspect-current-main-and-history
work-r3v-native-attended-sampled-c-original-line-13-ef672bb7fad3	src/amd/r300/vulkan/tests/r3v_native_attended_sampled.c	original line 13	1	1	1	1	0	0	1	0	2026-08-26T04:26:54Z	2026-08-26T04:26:54Z	PRRT_kwDOR3YK5M6cVYAf	unassessed	inspect-current-main-and-history
work-r3v-native-attended-sampled-c-original-line-711-d29bc3d73708	src/amd/r300/vulkan/tests/r3v_native_attended_sampled.c	original line 711	1	1	1	1	0	0	1	0	2026-08-26T04:26:54Z	2026-08-26T04:26:54Z	PRRT_kwDOR3YK5M6cVYAi	unassessed	inspect-current-main-and-history
work-r3v-native-attended-sampled-c-original-line-10-2839b27ef503	src/amd/r300/vulkan/tests/r3v_native_attended_sampled.c	original line 10	1	1	1	1	0	0	1	0	2026-08-26T04:26:55Z	2026-08-26T04:26:55Z	PRRT_kwDOR3YK5M6cVYAp	unassessed	inspect-current-main-and-history
work-r3v-native-attended-sampled-c-original-line-356-1257407f4067	src/amd/r300/vulkan/tests/r3v_native_attended_sampled.c	original line 356	1	1	1	1	0	0	1	0	2026-08-26T04:26:55Z	2026-08-26T04:26:55Z	PRRT_kwDOR3YK5M6cVYAj	unassessed	inspect-current-main-and-history
work-r3v-native-attended-sampled-c-original-line-67-9ab5ce311974	src/amd/r300/vulkan/tests/r3v_native_attended_sampled.c	original line 67	1	1	1	1	0	0	1	0	2026-08-26T04:26:55Z	2026-08-26T04:26:55Z	PRRT_kwDOR3YK5M6cVYAs	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-above-is-rung-zero-the-7c5726e21378	docs/hardware/r3v-current-program-status.md	above is rung zero the ladder after it runs in this order	28	28	12	28	0	0	28	0	2026-08-26T05:32:43Z	2026-08-26T20:29:10Z	PRRT_kwDOR3YK5M6cWDMj	unassessed	inspect-current-main-and-history
work-r3v-native-attended-sampled-c-main-int-argc-char-argv-6d3d4dc94d7f	src/amd/r300/vulkan/tests/r3v_native_attended_sampled.c	main int argc char argv	1	1	1	1	0	0	1	0	2026-08-26T05:40:53Z	2026-08-26T05:40:53Z	PRRT_kwDOR3YK5M6cWI8k	unassessed	inspect-current-main-and-history
work-r3v-host-model-fail-decomposition-md-itself-admit-imagetype-1d-cd6d6e43e0e3	docs/hardware/r3v-host-model-fail-decomposition.md	itself admit imagetype 1d and admitting imagetype 1d does not by	2	2	1	2	0	0	2	0	2026-08-26T05:56:13Z	2026-08-26T05:56:13Z	PRRT_kwDOR3YK5M6cWUtT	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-render-ec50480f6203	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle render shape emit	1	1	1	1	0	0	1	0	2026-08-26T06:46:49Z	2026-08-26T06:46:49Z	PRRT_kwDOR3YK5M6cW_fi	unassessed	inspect-current-main-and-history
work-r3v-native-arming-c-r3v-native-arming-evaluate-const-struct-91b8d5b84bc0	src/amd/r300/vulkan/r3v_native_arming.c	r3v native arming evaluate const struct r3v native arming facts facts	1	1	1	1	0	0	1	0	2026-08-26T06:46:49Z	2026-08-26T06:46:49Z	PRRT_kwDOR3YK5M6cW_f5	unassessed	inspect-current-main-and-history
work-r3v-native-h-r3v-native-image-layer-pitch-bytes-uint32-1822efd8d81b	src/amd/r300/vulkan/r3v_native.h	r3v native image layer pitch bytes uint32 t row pitch bytes uint32 t height	1	1	1	1	0	0	1	0	2026-08-26T06:50:13Z	2026-08-26T06:50:13Z	PRRT_kwDOR3YK5M6cXCto	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-varying-9f7d196918b1	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle varying extent oracle	3	3	1	3	0	0	3	0	2026-08-26T07:12:05Z	2026-08-26T07:12:05Z	PRRT_kwDOR3YK5M6cXXTc	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-composed-sample-emit-const-struct-97cb1c3402f9	src/amd/r300/common/r300_tcl_bypass_triangle.c	composed sample emit const struct r300 triangle composed render sample c	1	1	1	1	0	0	1	0	2026-08-26T07:16:47Z	2026-08-26T07:16:47Z	PRRT_kwDOR3YK5M6cXcoc	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-h-int-r300-tcl-bypass-triangle-45b11f238036	src/amd/r300/common/r300_tcl_bypass_triangle.h	int r300 tcl bypass triangle composed render sample emit	1	1	1	1	0	0	1	0	2026-08-26T07:16:47Z	2026-08-26T07:16:47Z	PRRT_kwDOR3YK5M6cXcoV	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-coverage-82f24546ba77	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle coverage oracle	1	1	1	1	0	0	1	0	2026-08-26T07:25:57Z	2026-08-26T07:25:57Z	PRRT_kwDOR3YK5M6cXmVc	unassessed	inspect-current-main-and-history
work-r3v-native-attended-sampled-c-pfn-vkvoidfunction-vk-icdgetinstanceprocad-de26af02ffc4	src/amd/r300/vulkan/tests/r3v_native_attended_sampled.c	pfn vkvoidfunction vk icdgetinstanceprocaddr vkinstance instance	1	1	1	1	0	0	1	0	2026-08-26T07:25:57Z	2026-08-26T07:25:57Z	PRRT_kwDOR3YK5M6cXmVY	unassessed	inspect-current-main-and-history
work-r3v-native-cell-c-r3v-native-record-r2vb-status-load-324b7eb7452c	src/amd/r300/vulkan/r3v_native_cell.c	r3v native record r2vb status load burst float4 model	4	4	1	4	0	0	4	0	2026-08-26T07:31:31Z	2026-08-26T07:31:31Z	PRRT_kwDOR3YK5M6cXsrS	unassessed	inspect-current-main-and-history
work-r3v-native-arming-runner-c-cell-emit-struct-r300-tcl-c3e3e1b947b2	src/amd/r300/vulkan/tests/r3v_native_arming_runner.c	cell emit struct r300 tcl bypass triangle ib cell	1	1	1	1	0	0	1	0	2026-08-26T07:42:40Z	2026-08-26T07:42:40Z	PRRT_kwDOR3YK5M6cX5F9	unassessed	inspect-current-main-and-history
work-r3v-native-queue-c-cell-geometry-unfrozen-const-struct-r3v-46aa1a5d835b	src/amd/r300/vulkan/r3v_native_queue.c	cell geometry unfrozen const struct r3v native cmd buffer cmd buffer	1	1	1	1	0	0	1	0	2026-08-26T07:42:40Z	2026-08-26T07:42:40Z	PRRT_kwDOR3YK5M6cX5GE	unassessed	inspect-current-main-and-history
work-r3v-native-attended-composed-c-original-line-12-9ea983fc473f	src/amd/r300/vulkan/tests/r3v_native_attended_composed.c	original line 12	1	1	1	1	0	0	1	0	2026-08-26T08:21:12Z	2026-08-26T08:21:12Z	PRRT_kwDOR3YK5M6cYkQD	unassessed	inspect-current-main-and-history
work-r3v-native-attended-composed-c-original-line-142-2123e448c49f	src/amd/r300/vulkan/tests/r3v_native_attended_composed.c	original line 142	1	1	1	1	0	0	1	0	2026-08-26T08:21:12Z	2026-08-26T08:21:12Z	PRRT_kwDOR3YK5M6cYkQJ	unassessed	inspect-current-main-and-history
work-r3v-native-attended-composed-c-original-line-303-f86bde5686f7	src/amd/r300/vulkan/tests/r3v_native_attended_composed.c	original line 303	1	1	1	1	0	0	1	0	2026-08-26T08:21:12Z	2026-08-26T08:21:12Z	PRRT_kwDOR3YK5M6cYkQA	unassessed	inspect-current-main-and-history
work-r3v-native-attended-composed-c-original-line-354-bb0f4c3e1d38	src/amd/r300/vulkan/tests/r3v_native_attended_composed.c	original line 354	1	1	1	1	0	0	1	0	2026-08-26T08:21:12Z	2026-08-26T08:21:12Z	PRRT_kwDOR3YK5M6cYkQF	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-test-c-test-varying-shape-vertices-68107db2efe0	src/amd/r300/common/tests/r300_tcl_bypass_triangle_test.c	test varying shape vertices scale positions alone void	1	1	1	1	0	0	1	0	2026-08-26T08:21:13Z	2026-08-26T08:21:13Z	PRRT_kwDOR3YK5M6cYkQM	unassessed	inspect-current-main-and-history
work-r3v-native-attended-composed-c-main-int-argc-char-argv-59d94baeaac5	src/amd/r300/vulkan/tests/r3v_native_attended_composed.c	main int argc char argv	1	1	1	1	0	0	1	0	2026-08-26T08:22:39Z	2026-08-26T08:22:39Z	PRRT_kwDOR3YK5M6cYl8v	unassessed	inspect-current-main-and-history
work-r3v-native-attended-composed-render-sample-procedure-md-original-line-c916e554b009	docs/hardware/r3v-native-attended-composed-render-sample-procedure.md	original line 78	1	1	1	1	0	0	1	0	2026-08-26T08:22:39Z	2026-08-26T08:22:39Z	PRRT_kwDOR3YK5M6cYl82	unassessed	inspect-current-main-and-history
work-r3v-native-attended-composed-render-sample-procedure-md-original-line-e6f65c326ae9	docs/hardware/r3v-native-attended-composed-render-sample-procedure.md	original line 16	1	1	1	1	0	0	1	0	2026-08-26T08:22:39Z	2026-08-26T08:22:39Z	PRRT_kwDOR3YK5M6cYl8z	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-coverage-55a18c466e94	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle coverage oracle predicted	1	1	1	1	0	0	1	0	2026-08-26T08:39:29Z	2026-08-26T08:39:29Z	PRRT_kwDOR3YK5M6cY5SD	unassessed	inspect-current-main-and-history
work-r3v-native-attended-composed-c-report-const-char-label-const-dbf0d79f3f80	src/amd/r300/vulkan/tests/r3v_native_attended_composed.c	report const char label const struct r300 triangle coverage verdict v	1	1	1	1	0	0	1	0	2026-08-26T15:24:30Z	2026-08-26T15:24:30Z	PRRT_kwDOR3YK5M6chLnN	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-interior-b52bc335f53d	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle interior oracle	1	1	1	1	0	0	1	0	2026-08-26T15:35:00Z	2026-08-26T15:35:00Z	PRRT_kwDOR3YK5M6chXH7	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-h-void-r300-tcl-bypass-triangle-ff19f7842a70	src/amd/r300/common/r300_tcl_bypass_triangle.h	void r300 tcl bypass triangle interior oracle	1	1	1	1	0	0	1	0	2026-08-26T15:35:00Z	2026-08-26T15:35:00Z	PRRT_kwDOR3YK5M6chXH3	unassessed	inspect-current-main-and-history
work-agents-md-structure-agent-loaded-markdown-documents-with-clean-predictab-65dc76c1fb17	AGENTS.md	structure agent loaded markdown documents with clean predictable formatting	1	1	1	1	0	0	1	0	2026-08-26T17:57:34Z	2026-08-26T17:57:34Z	PRRT_kwDOR3YK5M6ckBQ7	unassessed	inspect-current-main-and-history
work-agents-md-these-rules-are-enforceable-later-sections-explain-mechanism-6b95ca4be917	AGENTS.md	these rules are enforceable later sections explain mechanism or rationale and n	3	3	1	3	0	0	3	0	2026-08-26T17:57:49Z	2026-08-26T17:57:49Z	PRRT_kwDOR3YK5M6ckBkH	unassessed	inspect-current-main-and-history
work-agents-md-when-open-proofs-is-available-use-proof-names-2decc56edcf5	AGENTS.md	when open proofs is available use proof names as review checks	2	2	1	2	0	0	2	0	2026-08-26T17:57:49Z	2026-08-26T17:57:49Z	PRRT_kwDOR3YK5M6ckBkA	unassessed	inspect-current-main-and-history
work-r3v-wsi-denominator-md-driver-s-own-entry-points-69ead151e01c	docs/hardware/r3v-wsi-denominator.md	driver s own entry points	1	1	1	1	0	0	1	0	2026-08-26T18:06:36Z	2026-08-26T18:06:36Z	PRRT_kwDOR3YK5M6ckN66	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-bind-304fce058989	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle bind reloc indices	4	4	1	4	0	0	4	0	2026-08-26T18:33:07Z	2026-08-26T18:33:08Z	PRRT_kwDOR3YK5M6ckuV3	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-validate-6f77a10b9fee	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle validate reloc sites	1	1	1	1	0	0	1	0	2026-08-26T18:33:08Z	2026-08-26T18:33:08Z	PRRT_kwDOR3YK5M6ckuV8	unassessed	inspect-current-main-and-history
work-merged-review-thread-action-frontier-tsv-original-line-2-96eb38c12512	build-infra/docs/merged-review-thread-action-frontier.tsv	original line 2	1	1	1	1	0	0	1	0	2026-08-26T19:15:21Z	2026-08-26T19:15:21Z	PRRT_kwDOR3YK5M6clgPs	unassessed	inspect-current-main-and-history
work-merged-review-thread-action-frontier-tsv-original-line-9-6de3c723a742	build-infra/docs/merged-review-thread-action-frontier.tsv	original line 9	1	1	1	1	0	0	1	0	2026-08-26T19:15:21Z	2026-08-26T19:15:21Z	PRRT_kwDOR3YK5M6clgPZ	unassessed	inspect-current-main-and-history
work-merged-review-thread-resolution-campaign-md-original-line-49-86a59b5af1fb	build-infra/docs/merged-review-thread-resolution-campaign.md	original line 49	1	1	1	1	0	0	1	0	2026-08-26T19:15:21Z	2026-08-26T19:15:21Z	PRRT_kwDOR3YK5M6clgPe	unassessed	inspect-current-main-and-history
work-review-thread-frontier-py-original-line-295-2ffa64a25969	build-infra/scripts/review_thread_frontier.py	original line 295	1	1	1	1	0	0	1	0	2026-08-26T19:15:21Z	2026-08-26T19:15:21Z	PRRT_kwDOR3YK5M6clgPl	unassessed	inspect-current-main-and-history
work-merged-review-thread-resolution-ledger-tsv-original-line-2-0e8951d4f879	build-infra/docs/merged-review-thread-resolution-ledger.tsv	original line 2	1	1	1	1	0	0	1	0	2026-08-26T19:23:50Z	2026-08-26T19:23:50Z	PRRT_kwDOR3YK5M6clpsR	unassessed	inspect-current-main-and-history
work-terakan-carrier-submit-scratch-test-c-original-line-83-283729988d3f	src/amd/terascale/vulkan/tests/terakan_carrier_submit_scratch_test.c	original line 83	1	1	1	1	0	0	1	0	2026-08-26T19:41:19Z	2026-08-26T19:41:19Z	PRRT_kwDOR3YK5M6cl9hQ	unassessed	inspect-current-main-and-history
work-terakan-queue-c-terakan-queue-submit-struct-vk-queue-const-af7bd018215c	src/amd/terascale/vulkan/terakan_queue.c	terakan queue submit struct vk queue const queue base struct vk queue submit	1	1	1	1	0	0	1	0	2026-08-26T19:41:19Z	2026-08-26T19:41:19Z	PRRT_kwDOR3YK5M6cl9hN	unassessed	inspect-current-main-and-history
work-terakan-nir-lower-bindings-c-terakan-nir-lower-bindings-nir-b82b42c4c466	src/amd/terascale/vulkan/nir/terakan_nir_lower_bindings.c	terakan nir lower bindings nir shader const shader	1	1	1	1	0	0	1	0	2026-08-26T19:50:46Z	2026-08-26T19:50:46Z	PRRT_kwDOR3YK5M6cmIgv	unassessed	inspect-current-main-and-history
work-terakan-nir-lower-tg4-view-swizzle-c-terakan-nir-lower-e37bc04e2755	src/amd/terascale/vulkan/nir/terakan_nir_lower_tg4_view_swizzle.c	terakan nir lower tg4 view swizzle instr nir builder const b	1	1	1	1	0	0	1	0	2026-08-26T20:03:47Z	2026-08-26T20:03:47Z	PRRT_kwDOR3YK5M6cmXiv	unassessed	inspect-current-main-and-history
work-terakan-robustness-metadata-c-terakan-robustness-metadata-apply-ba1e699f7470	src/amd/terascale/vulkan/terakan_robustness_metadata.c	terakan robustness metadata apply	2	2	1	2	0	0	2	0	2026-08-26T20:03:47Z	2026-08-26T20:03:47Z	PRRT_kwDOR3YK5M6cmXil	unassessed	inspect-current-main-and-history
work-merged-review-thread-action-frontier-tsv-original-line-38-87420329d642	build-infra/docs/merged-review-thread-action-frontier.tsv	original line 38	1	1	1	1	0	0	1	0	2026-08-26T20:10:21Z	2026-08-26T20:10:21Z	PRRT_kwDOR3YK5M6cmfBH	unassessed	inspect-current-main-and-history
work-merged-review-thread-action-frontier-tsv-original-line-4-8af1d4295a4c	build-infra/docs/merged-review-thread-action-frontier.tsv	original line 4	2	2	1	2	0	0	2	0	2026-08-26T20:10:21Z	2026-08-26T20:10:21Z	PRRT_kwDOR3YK5M6cmfBD	unassessed	inspect-current-main-and-history
work-merged-review-thread-action-frontier-tsv-original-line-48-2e3b8bb0658c	build-infra/docs/merged-review-thread-action-frontier.tsv	original line 48	1	1	1	1	0	0	1	0	2026-08-26T20:10:21Z	2026-08-26T20:10:21Z	PRRT_kwDOR3YK5M6cmfBM	unassessed	inspect-current-main-and-history
work-action-frontier-tsv-original-line-1-799bf27c95d0	build-infra/docs/review-thread-frontiers/merged-pr1-pr90/action-frontier.tsv	original line 1	1	1	1	1	0	0	1	0	2026-08-26T20:26:55Z	2026-08-26T20:26:55Z	PRRT_kwDOR3YK5M6cmx7f	unassessed	inspect-current-main-and-history
work-manifest-json-original-line-1-e5894eb6dd96	build-infra/docs/review-thread-frontiers/merged-pr93-pr161/manifest.json	original line 1	1	1	1	1	0	0	1	0	2026-08-26T20:26:55Z	2026-08-26T20:26:55Z	PRRT_kwDOR3YK5M6cmx7e	unassessed	inspect-current-main-and-history
work-review-thread-batch-capture-py-original-line-192-ebc202e7be5f	build-infra/scripts/review_thread_batch_capture.py	original line 192	1	1	1	1	0	0	1	0	2026-08-26T20:26:55Z	2026-08-26T20:26:55Z	PRRT_kwDOR3YK5M6cmx7i	unassessed	inspect-current-main-and-history
work-review-thread-batch-capture-py-original-line-682-f771ec650d3e	build-infra/scripts/review_thread_batch_capture.py	original line 682	1	1	1	1	0	0	1	0	2026-08-26T20:26:55Z	2026-08-26T20:26:55Z	PRRT_kwDOR3YK5M6cmx7X	unassessed	inspect-current-main-and-history
work-review-thread-batch-capture-py-original-line-834-e1f039b23418	build-infra/scripts/review_thread_batch_capture.py	original line 834	1	1	1	1	0	0	1	0	2026-08-26T20:26:55Z	2026-08-26T20:26:55Z	PRRT_kwDOR3YK5M6cmx7c	unassessed	inspect-current-main-and-history
work-review-thread-batch-capture-py-original-line-890-e89c9867260a	build-infra/scripts/review_thread_batch_capture.py	original line 890	1	1	1	1	0	0	1	0	2026-08-26T20:26:55Z	2026-08-26T20:26:55Z	PRRT_kwDOR3YK5M6cmx7o	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-2-40313d1487ef	build-infra/docs/review-thread-classifications/merged-pr93-pr161/assessments.tsv	original line 2	1	1	1	1	0	0	1	0	2026-08-26T20:38:28Z	2026-08-26T20:38:28Z	PRRT_kwDOR3YK5M6cm_Gw	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-39-2d08f3d2e323	build-infra/docs/review-thread-classifications/merged-pr93-pr161/assessments.tsv	original line 39	1	1	1	1	0	0	1	0	2026-08-26T20:38:28Z	2026-08-26T20:38:28Z	PRRT_kwDOR3YK5M6cm_Gm	unassessed	inspect-current-main-and-history
work-review-thread-classification-py-original-line-133-bf88f3e97378	build-infra/scripts/review_thread_classification.py	original line 133	1	1	1	1	0	0	1	0	2026-08-26T20:38:28Z	2026-08-26T20:38:28Z	PRRT_kwDOR3YK5M6cm_Gs	unassessed	inspect-current-main-and-history
work-review-thread-classification-py-original-line-198-25908dca8c6d	build-infra/scripts/review_thread_classification.py	original line 198	1	1	1	1	0	0	1	0	2026-08-26T20:38:28Z	2026-08-26T20:38:28Z	PRRT_kwDOR3YK5M6cm_G0	unassessed	inspect-current-main-and-history
work-review-thread-resolution-py-original-line-205-fcd7920434c0	build-infra/scripts/review_thread_resolution.py	original line 205	1	1	1	1	0	0	1	0	2026-08-26T20:47:50Z	2026-08-26T20:47:50Z	PRRT_kwDOR3YK5M6cnJc8	unassessed	inspect-current-main-and-history
work-review-thread-resolution-py-original-line-184-8fa3088ae76b	build-infra/scripts/review_thread_resolution.py	original line 184	1	1	1	1	0	0	1	0	2026-08-26T20:47:51Z	2026-08-26T20:47:51Z	PRRT_kwDOR3YK5M6cnJdJ	unassessed	inspect-current-main-and-history
work-review-thread-resolution-py-original-line-220-94b704c8a28b	build-infra/scripts/review_thread_resolution.py	original line 220	1	1	1	1	0	0	1	0	2026-08-26T20:47:51Z	2026-08-26T20:47:51Z	PRRT_kwDOR3YK5M6cnJdC	unassessed	inspect-current-main-and-history
work-review-thread-resolution-py-original-line-226-ad77ca4a18e2	build-infra/scripts/review_thread_resolution.py	original line 226	1	1	1	1	0	0	1	0	2026-08-26T20:47:51Z	2026-08-26T20:47:51Z	PRRT_kwDOR3YK5M6cnJdL	unassessed	inspect-current-main-and-history
work-review-thread-resolution-py-original-line-238-a5909e803a24	build-infra/scripts/review_thread_resolution.py	original line 238	1	1	1	1	0	0	1	0	2026-08-26T20:47:51Z	2026-08-26T20:47:51Z	PRRT_kwDOR3YK5M6cnJdH	unassessed	inspect-current-main-and-history
work-merged-review-thread-resolution-campaign-md-relevant-focused-gate-resolu-05d35a82ffb2	build-infra/docs/merged-review-thread-resolution-campaign.md	relevant focused gate resolution of the exact graphql thread id and a final	3	3	2	3	0	0	3	0	2026-08-26T20:50:22Z	2026-08-26T22:02:32Z	PRRT_kwDOR3YK5M6cnMP3	unassessed	inspect-current-main-and-history
work-meson-build-amd-terascale-formats-c-custom-target-2cb85e428d82	src/amd/terascale/common/meson.build	amd terascale formats c custom target	1	1	1	1	0	0	1	0	2026-08-26T20:57:02Z	2026-08-26T20:57:02Z	PRRT_kwDOR3YK5M6cnTwQ	unassessed	inspect-current-main-and-history
work-gpuvis-trace-utils-h-static-int-exec-tracecmd-argv-const-7eb61e99c875	src/util/perf/gpuvis_trace_utils.h	static int exec tracecmd argv const char const argv bool background const	1	1	1	1	0	0	1	0	2026-08-26T20:57:17Z	2026-08-26T20:57:17Z	PRRT_kwDOR3YK5M6cnUCO	unassessed	inspect-current-main-and-history
work-draw-vs-nir-c-draw-vs-nir-io-slots-const-890df8cecb4e	src/gallium/auxiliary/draw/draw_vs_nir.c	draw vs nir io slots const struct glsl type type bool bindless	2	2	1	2	0	0	2	0	2026-08-26T21:26:39Z	2026-08-26T21:26:39Z	PRRT_kwDOR3YK5M6cnzYC	unassessed	inspect-current-main-and-history
work-action-frontier-tsv-original-line-2-d61223f31f48	build-infra/docs/review-thread-classifications/merged-thread-frontier-92b67f719e7b/action-frontier.tsv	original line 2	1	1	1	1	0	0	1	0	2026-08-26T21:38:23Z	2026-08-26T21:38:23Z	PRRT_kwDOR3YK5M6cn_IA	unassessed	inspect-current-main-and-history
work-action-frontier-tsv-original-line-35-6dd1ac63b0d0	build-infra/docs/review-thread-classifications/merged-thread-frontier-92b67f719e7b/action-frontier.tsv	original line 35	1	1	1	1	0	0	1	0	2026-08-26T21:38:23Z	2026-08-26T21:38:23Z	PRRT_kwDOR3YK5M6cn_ID	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-1-d9b87f81563c	build-infra/docs/review-thread-classifications/merged-thread-frontier-92b67f719e7b/assessments.tsv	original line 1	1	1	1	1	0	0	1	0	2026-08-26T21:38:23Z	2026-08-26T21:38:23Z	PRRT_kwDOR3YK5M6cn_IE	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-19-dd8958b28cbb	build-infra/docs/review-thread-classifications/merged-thread-frontier-92b67f719e7b/assessments.tsv	original line 19	1	1	1	1	0	0	1	0	2026-08-26T21:38:23Z	2026-08-26T21:38:23Z	PRRT_kwDOR3YK5M6cn_II	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-22-04e954f2671c	build-infra/docs/review-thread-classifications/merged-thread-frontier-92b67f719e7b/assessments.tsv	original line 22	1	1	1	1	0	0	1	0	2026-08-26T21:38:23Z	2026-08-26T21:38:23Z	PRRT_kwDOR3YK5M6cn_IG	unassessed	inspect-current-main-and-history
work-merged-review-thread-batch-registry-tsv-original-line-4-a1248e8bc913	build-infra/docs/merged-review-thread-batch-registry.tsv	original line 4	2	2	2	2	0	0	2	0	2026-08-26T21:38:23Z	2026-08-26T21:53:01Z	PRRT_kwDOR3YK5M6cn_H-	unassessed	inspect-current-main-and-history
work-makefile-export-hostenv-input-46a68443b3d8	build-infra/Makefile	export hostenv input	2	2	1	2	0	0	2	0	2026-08-26T21:45:35Z	2026-08-26T21:45:35Z	PRRT_kwDOR3YK5M6coGKc	unassessed	inspect-current-main-and-history
work-merged-review-thread-resolution-campaign-md-mutation-journal-records-an-439b6241a6a2	build-infra/docs/merged-review-thread-resolution-campaign.md	mutation journal records an ordered resolution prefix after every successful	1	1	1	1	0	0	1	0	2026-08-26T21:53:01Z	2026-08-26T21:53:01Z	PRRT_kwDOR3YK5M6coNQ4	unassessed	inspect-current-main-and-history
work-action-frontier-tsv-original-line-3-5ec2357b6366	build-infra/docs/review-thread-classifications/merged-thread-frontier-92b67f719e7b/action-frontier.tsv	original line 3	1	1	1	1	0	0	1	0	2026-08-26T21:53:03Z	2026-08-26T21:53:03Z	PRRT_kwDOR3YK5M6coNTm	unassessed	inspect-current-main-and-history
work-review-thread-frontier-py-def-validate-files-b1b80460c88e	build-infra/scripts/review_thread_frontier.py	def validate files	1	1	1	1	0	0	1	0	2026-08-26T21:53:04Z	2026-08-26T21:53:04Z	PRRT_kwDOR3YK5M6coNTp	unassessed	inspect-current-main-and-history
work-default-branch-graphql-original-line-2-91183b2abe1b	build-infra/docs/review-thread-frontiers/merged-thread-frontier-after-QY6A8/default-branch.graphql	original line 2	1	1	1	1	0	0	1	0	2026-08-26T22:02:32Z	2026-08-26T22:02:32Z	PRRT_kwDOR3YK5M6coWEu	unassessed	inspect-current-main-and-history
